date,mean_risk_z,high_intensity,low_intensity,dispersion,total_assets,mean_risk_z_smooth,high_intensity_smooth,portfolio_risk_regime_raw,portfolio_risk_regime
2021-04-29,0.027780646484442197,0.1361111111111111,0.06666666666666667,0.959520396881451,360,0.02191133702804244,0.13666666666666666,NORMAL,NORMAL
2021-05-04,-0.00850404906684189,0.08913649025069638,0.06685236768802229,0.77364776011426,359,0.031540102914604295,0.12949396471680594,NORMAL,NORMAL
2021-05-05,-0.09425740948517088,0.08333333333333333,0.05277777777777778,0.8048609133486166,360,-0.008848525831201265,0.11616063138347262,NORMAL,NORMAL
2021-05-06,0.09333062110476757,0.13055555555555556,0.06666666666666667,0.9226029624724079,360,0.015116852838427664,0.11782729805013928,NORMAL,NORMAL
2021-05-07,0.002105812221551586,0.09695290858725762,0.05817174515235457,0.7876077929481072,361,0.004091124251749672,0.10721787976759081,NORMAL,NORMAL
2021-05-10,-0.15943811016626297,0.0856353591160221,0.08011049723756906,0.7204044827209105,362,-0.03335262707839136,0.097122729368573,NORMAL,NORMAL
2021-05-11,-0.14758199442851394,0.08287292817679558,0.11602209944751381,0.868088757743341,362,-0.06116821615072578,0.09587001695379284,NORMAL,NORMAL
2021-05-12,-0.007390917572001599,0.10220994475138122,0.06353591160220995,0.8526931220456411,362,-0.04379491776809192,0.09964533923740242,NORMAL,NORMAL
2021-05-13,0.030454326043728653,0.11602209944751381,0.06353591160220995,0.8507945008199563,362,-0.056370176780299694,0.09673864801579407,NORMAL,NORMAL
2021-05-14,-0.04470765506869174,0.0856353591160221,0.049723756906077346,0.7645709444896718,362,-0.06573287023834837,0.09447513812154697,NORMAL,NORMAL
2021-05-17,-0.08926709166298398,0.08011049723756906,0.04419889502762431,0.7849011522949109,362,-0.051698666537692575,0.09337016574585635,NORMAL,NORMAL
2021-05-18,-0.1113239336947331,0.06629834254143646,0.055248618784530384,0.6965188210504196,362,-0.0444470543909364,0.09005524861878453,NORMAL,NORMAL
2021-05-19,-0.09002034443380932,0.08011049723756906,0.058011049723756904,0.7525473683504158,362,-0.06097293976329794,0.08563535911602209,NORMAL,NORMAL
2021-05-20,-0.07998077346288433,0.07734806629834254,0.052486187845303865,0.7511316456917232,362,-0.08305995966462054,0.07790055248618785,NORMAL,NORMAL
2021-05-21,0.004135620090169575,0.09668508287292818,0.049723756906077346,0.803044543630169,362,-0.07329130463284828,0.08011049723756906,NORMAL,NORMAL
2021-05-24,0.11437740586670847,0.12154696132596685,0.03867403314917127,0.8726383276712102,362,-0.03256240512690979,0.08839779005524862,NORMAL,NORMAL
2021-05-25,0.17437576541143787,0.14917127071823205,0.04419889502762431,0.9313416689847441,362,0.02457753469432441,0.10497237569060773,NORMAL,NORMAL
2021-05-26,0.07446802437450549,0.12430939226519337,0.055248618784530384,0.8639994484951077,362,0.05747520845598737,0.1138121546961326,NORMAL,NORMAL
2021-05-27,0.04121698465522625,0.09944751381215469,0.03591160220994475,0.8154284805760003,362,0.08171476007960948,0.11823204419889503,NORMAL,NORMAL
2021-05-28,-0.033865090481268734,0.07734806629834254,0.052486187845303865,0.7576698345038114,362,0.07411461796532182,0.11436464088397788,NORMAL,NORMAL
2021-05-31,0.14535928493261643,0.11878453038674033,0.03591160220994475,0.7990387737731887,362,0.08031099377850343,0.1138121546961326,NORMAL,NORMAL
2021-06-01,0.06236627119192825,0.10192837465564739,0.05509641873278237,0.8826065397863826,363,0.0579090949346015,0.10436357548361566,NORMAL,NORMAL
2021-06-02,0.050427789023574414,0.1349862258953168,0.05234159779614325,0.8761032764744046,363,0.053101047864415274,0.10649894220964033,NORMAL,NORMAL
2021-06-03,0.0035719880837552526,0.09641873278236915,0.07162534435261708,0.8362127983287523,363,0.04557204855012108,0.10589318600368325,NORMAL,NORMAL
2021-06-04,0.20387960823384305,0.17857142857142858,0.054945054945054944,1.042362631766765,364,0.09312098829314344,0.12613785845830044,NORMAL,NORMAL
2021-06-07,0.2669922011350585,0.1978021978021978,0.03296703296703297,0.9360356210093788,364,0.11744757153363186,0.14194139194139194,NORMAL,NORMAL
2021-06-08,0.1025454821501837,0.1565934065934066,0.054945054945054944,0.9342961926559292,364,0.12548341372528293,0.15287439832894378,NORMAL,NORMAL
2021-06-09,-0.02045478093044767,0.10714285714285714,0.07142857142857142,0.8970232045787337,364,0.11130689973447853,0.14730572457845187,NORMAL,NORMAL
2021-06-10,0.0021048063086609413,0.11813186813186813,0.07967032967032966,0.8669785394995064,364,0.11101346337945968,0.15164835164835164,NORMAL,NORMAL
2021-06-11,-0.032705955215406174,0.0989010989010989,0.06868131868131869,0.8403678701690771,364,0.06369635068960981,0.1357142857142857,NORMAL,NORMAL
2021-06-14,0.0911381295915852,0.11294765840220386,0.05234159779614325,0.8788664359433795,363,0.028525536380915158,0.11874337783428693,NORMAL,NORMAL
2021-06-15,0.05709333245834236,0.12121212121212122,0.05509641873278237,0.8379487707922203,363,0.01943510644254689,0.11166712075802984,NORMAL,NORMAL
2021-06-16,0.06599872758903505,0.11294765840220386,0.046831955922865015,0.8139562355645015,363,0.036725808146443426,0.1128280810098992,NORMAL,NORMAL
2021-06-17,0.07802798759929919,0.10989010989010989,0.04120879120879121,0.8477968419720878,364,0.05191044440457108,0.11117972936154755,NORMAL,NORMAL
2021-06-18,0.04726046214770981,0.11263736263736264,0.04945054945054945,0.8104315917274044,364,0.06790372787719427,0.1139269821088003,NORMAL,NORMAL
2021-06-21,0.04811110581763975,0.10989010989010989,0.038461538461538464,0.8051253279108653,364,0.05929832312240518,0.11331547240638148,NORMAL,NORMAL
2021-06-22,-0.03907240128269204,0.08516483516483517,0.07142857142857142,0.7846064601911596,364,0.040065176374198305,0.10610601519692428,NORMAL,NORMAL
2021-06-23,-0.011312817540718096,0.10714285714285714,0.057692307692307696,0.7646730156870358,364,0.024602867348247674,0.10494505494505495,NORMAL,NORMAL
2021-06-24,-0.19930639453978918,0.06318681318681318,0.06868131868131869,0.7040767663136718,364,-0.030864009079569998,0.0956043956043956,NORMAL,NORMAL
2021-06-25,-0.31891763535251566,0.0521978021978022,0.10164835164835165,0.6876398659915361,364,-0.10409962857961508,0.08351648351648353,NORMAL,NORMAL
2021-06-28,-0.2743009419337309,0.04395604395604396,0.11813186813186813,0.6798726078688863,364,-0.1685820381298892,0.07032967032967033,NORMAL,NORMAL
2021-06-29,-0.12514990061859174,0.07142857142857142,0.07417582417582418,0.7234211837476466,364,-0.18579753799706916,0.06758241758241758,NORMAL,NORMAL
2021-06-30,-0.14682419354433993,0.06593406593406594,0.07417582417582418,0.7469037850720409,364,-0.2128998131977935,0.05934065934065934,NORMAL,NORMAL
2021-07-01,-0.15923315124717133,0.06868131868131869,0.07692307692307693,0.7685576655187991,364,-0.20488516453926992,0.06043956043956045,NORMAL,NORMAL
2021-07-02,-0.10905810162055173,0.07967032967032966,0.08241758241758242,0.785325669494721,364,-0.16291325779287716,0.06593406593406595,NORMAL,NORMAL
2021-07-05,-0.13381610125662638,0.07967032967032966,0.0989010989010989,0.8394179468150101,364,-0.13481628965745623,0.07307692307692308,NORMAL,NORMAL
2021-07-06,-0.12917030530265822,0.07692307692307693,0.07142857142857142,0.789112155507045,364,-0.1356203705942695,0.07417582417582418,NORMAL,NORMAL
2021-07-07,-0.009221454951721402,0.1401098901098901,0.09615384615384616,1.008862817205104,364,-0.10809982287574582,0.089010989010989,NORMAL,NORMAL
2021-07-08,0.06813830145835933,0.17307692307692307,0.1043956043956044,1.0264818880534148,364,-0.0626255323346397,0.1098901098901099,NORMAL,NORMAL
2021-07-09,0.010710093550683362,0.13186813186813187,0.08516483516483517,0.9331328988544308,364,-0.03867189330039269,0.12032967032967032,NORMAL,NORMAL
2021-07-12,0.019166965961793018,0.1401098901098901,0.09065934065934066,0.9867739154040686,364,-0.008075279856708802,0.13241758241758245,NORMAL,NORMAL
2021-07-13,0.19622590997119213,0.20604395604395603,0.08791208791208792,1.1740139788258106,364,0.05700396319806127,0.15824175824175823,NORMAL,NORMAL
2021-07-14,0.49570242014839977,0.2997032640949555,0.0771513353115727,1.2855731940271133,337,0.15798873821808548,0.19016043303877134,NORMAL,NORMAL
2021-07-15,0.1601391345587174,0.17058823529411765,0.07941176470588235,1.086128900769197,340,0.1763889048381571,0.1896626954822102,NORMAL,NORMAL
2021-07-16,0.15169277370704456,0.16473988439306358,0.07225433526011561,1.0149833094966272,346,0.20458544086942934,0.19623704598719657,NORMAL,NORMAL
2021-07-19,0.14376607481926912,0.17008797653958943,0.06158357771260997,1.0054346278543356,341,0.22950526264092455,0.20223266327313646,NORMAL,NORMAL
2021-07-20,0.059880423943376414,0.1661807580174927,0.07580174927113703,1.0608696703309657,343,0.20223616543536144,0.19426002366784378,NORMAL,NORMAL
2021-07-21,0.22464854062747147,0.1873198847262248,0.05763688760806916,0.9794648276022586,347,0.14802538953117578,0.17178334779409762,NORMAL,NORMAL
2021-07-22,0.26041093349272626,0.18786127167630057,0.03757225433526012,0.9620891362133462,346,0.16807974931797753,0.17523795507053422,NORMAL,NORMAL
2021-07-23,0.15998522943424864,0.13742690058479531,0.05555555555555555,0.8845895723892276,342,0.16973824046341834,0.16977535830888058,NORMAL,NORMAL
2021-07-26,-0.029740866858327605,0.09705882352941177,0.05588235294117647,0.808065101100143,340,0.135036852127899,0.15516952770684506,NORMAL,NORMAL
2021-07-27,0.007971011945447472,0.11046511627906977,0.07267441860465117,0.9007652215190627,344,0.12465496972831322,0.14402639935916045,NORMAL,NORMAL
2021-07-28,-0.01635378852931697,0.09011627906976744,0.0755813953488372,0.8310181740088266,344,0.07645450389695554,0.12458567822786897,NORMAL,NORMAL
2021-07-29,-0.09482910965162343,0.06997084548104957,0.04956268221574344,0.7124272419045525,343,0.005406495268085598,0.10100759298881876,NORMAL,NORMAL
2021-07-30,-0.06891114995696941,0.07492795389048991,0.05763688760806916,0.749903180207732,347,-0.04037278061015801,0.0885078036499577,NORMAL,NORMAL
2021-08-02,0.014930252352126475,0.09565217391304348,0.05507246376811594,0.7878391896163524,345,-0.03143855676806719,0.08822647372668405,NORMAL,NORMAL
2021-08-03,-0.07744571600691659,0.09482758620689655,0.07183908045977011,0.8508038391453431,348,-0.04852190235854001,0.08509896771224938,NORMAL,NORMAL
2021-08-04,-0.1789002316604815,0.08139534883720931,0.10174418604651163,0.8302554730064771,344,-0.08103119098477292,0.08335478166573776,NORMAL,NORMAL
2021-08-05,-0.1706030489372927,0.05202312138728324,0.07803468208092486,0.678652988951665,346,-0.09618597884190676,0.0797652368469845,NORMAL,NORMAL
2021-08-06,-0.017789310029667688,0.08985507246376812,0.0463768115942029,0.7709717380537253,345,-0.08596161085644642,0.08275066056164013,NORMAL,NORMAL
2021-08-09,-0.10492611036576796,0.07142857142857142,0.04857142857142857,0.7127771894817277,350,-0.10993288340002531,0.07790594006474572,NORMAL,NORMAL
2021-08-10,-0.22907764382114487,0.07407407407407407,0.11965811965811966,0.7734242518419706,351,-0.14025926896287094,0.07375523763818123,NORMAL,NORMAL
2021-08-11,-0.0626815530417352,0.11614730878186968,0.09915014164305949,0.869599812188265,353,-0.1170155332391217,0.08070562962711329,NORMAL,NORMAL
2021-08-12,0.0923265993299462,0.13333333333333333,0.043478260869565216,0.9208012253688509,345,-0.06442960358567393,0.09696767201632332,NORMAL,NORMAL
2021-08-13,0.12644019056379083,0.14814814814814814,0.05698005698005698,0.9673263739630409,351,-0.03558370346698222,0.10862628715319933,NORMAL,NORMAL
2021-08-16,-0.03217656335630394,0.0903954802259887,0.05649717514124294,0.8036674329121604,354,-0.021033794065089418,0.1124196689126828,NORMAL,NORMAL
2021-08-17,-0.1550714594438216,0.08,0.10857142857142857,0.8415534071242948,350,-0.006232557189624765,0.11360485409786798,NORMAL,NORMAL
2021-08-18,-0.17348656961727393,0.08522727272727272,0.1278409090909091,0.8358830324467367,352,-0.02839356050473251,0.10742084688694857,NORMAL,NORMAL
2021-08-19,0.009826345770222476,0.08498583569405099,0.053824362606232294,0.7994211584143442,353,-0.04489361121667726,0.0977513473590921,NORMAL,NORMAL
2021-08-20,-0.03670861041386369,0.0755813953488372,0.06686046511627906,0.7945383104483842,344,-0.07752337141220816,0.08323799679922991,NORMAL,NORMAL
2021-08-23,-0.02866416527321608,0.14730878186968838,0.10198300283286119,1.0566373925779757,353,-0.07682089179559058,0.09462065712796985,NORMAL,NORMAL
2021-08-24,-0.10961811598028746,0.10951008645533142,0.11815561959654179,0.9291333541611376,347,-0.06773022310288376,0.10052267441903613,NORMAL,NORMAL
2021-08-25,0.005514446326301058,0.15942028985507245,0.11884057971014493,1.0790349863664384,345,-0.03193001991416876,0.11536127784459609,NORMAL,NORMAL
2021-08-26,-0.22077010039680905,0.07492795389048991,0.13256484149855907,0.8032708817714755,347,-0.07804930914757506,0.11334970148388387,NORMAL,NORMAL
2021-08-27,-0.0890594050731211,0.09248554913294797,0.08092485549132948,0.8469694629642179,346,-0.08851946807942654,0.11673053224070602,NORMAL,NORMAL
2021-08-30,0.15646555754356248,0.14739884393063585,0.05491329479768786,0.9319803132513924,346,-0.05149352351607084,0.11674854465289553,NORMAL,NORMAL
2021-08-31,0.32155516424031205,0.18497109826589594,0.04046242774566474,0.9165048782682721,346,0.03474113252804907,0.13184074701500842,NORMAL,NORMAL
2021-09-01,0.3149909467103167,0.18155619596541786,0.0345821325648415,0.8763832061448589,347,0.09663643260485219,0.1362679282370775,NORMAL,NORMAL
2021-09-06,0.1623146894122267,0.13031161473087818,0.031161473087818695,0.81547113945023,353,0.17325339056665934,0.14734466040515518,NORMAL,NORMAL
2021-09-07,0.24863970902337096,0.12994350282485875,0.03389830508474576,0.9251514932082343,354,0.24079321338595774,0.15483625114353733,NORMAL,NORMAL
2021-09-08,0.01980608148720521,0.14367816091954022,0.09482758620689655,0.9761159974927607,348,0.21346131817468633,0.1540921145413182,NORMAL,NORMAL
2021-09-09,-0.1581481650703025,0.08238636363636363,0.09659090909090909,0.7889378849690843,352,0.1175206523125634,0.13357516761541172,NORMAL,NORMAL
2021-09-10,-0.1448447533920257,0.07142857142857142,0.06,0.8029769926675769,350,0.02555351229209491,0.11154964270804243,NORMAL,NORMAL
2021-09-13,-0.11766176922096293,0.08571428571428572,0.06,0.8302927294566971,350,-0.030441779434543015,0.10263017690472395,NORMAL,NORMAL
2021-09-14,-0.03900322714866547,0.10541310541310542,0.10256410256410256,0.8972553679576473,351,-0.0879703666689503,0.09772409742237329,NORMAL,NORMAL
2021-09-15,-0.06901122534386174,0.10985915492957747,0.07323943661971831,0.8771590854101902,355,-0.1057338280351637,0.09096029622438073,NORMAL,NORMAL
2021-09-16,-0.011435403039930295,0.08146067415730338,0.05056179775280899,0.814410102377529,356,-0.07639127562908925,0.09077515832856868,NORMAL,NORMAL
2021-09-17,-0.12487832238283952,0.07932011331444759,0.06515580736543909,0.7684308144493743,353,-0.07239798942725202,0.09235346670574392,NORMAL,NORMAL
2021-09-20,0.02386166654112985,0.09714285714285714,0.05142857142857143,0.8060075021375962,350,-0.044093302274833455,0.0946391809914582,NORMAL,NORMAL
2021-09-21,-0.07393112929326957,0.07932011331444759,0.06515580736543909,0.787801954631779,353,-0.05107888270375428,0.08942058257172664,NORMAL,NORMAL
2021-09-22,-0.2326311211139026,0.05965909090909091,0.1278409090909091,0.7742426017106747,352,-0.08380286185776245,0.07938056976762933,NORMAL,NORMAL
2021-09-23,-0.221178251360092,0.05698005698005698,0.12535612535612536,0.750082130344058,351,-0.1257514315217948,0.07448444633218003,NORMAL,NORMAL
2021-09-24,-0.07610897366298594,0.09686609686609686,0.05128205128205128,0.8658616717239808,351,-0.11599756177782408,0.0779936430425099,NORMAL,NORMAL
2021-09-27,-0.14146570807003675,0.0906515580736544,0.12464589235127478,0.8136508743857153,353,-0.14906303670005738,0.07669538322866935,NORMAL,NORMAL
2021-09-28,-0.18121482150480075,0.09565217391304348,0.11304347826086956,0.9039291324131793,345,-0.17051977514236363,0.07996179534838851,NORMAL,NORMAL
2021-09-29,0.08014364005187714,0.150997150997151,0.08547008547008547,0.9638941685194808,351,-0.10796482290920768,0.09822940736600054,NORMAL,NORMAL
2021-09-30,-0.0674798855923936,0.11014492753623188,0.06956521739130435,0.8014586030847763,345,-0.077225149755668,0.10886238147723552,NORMAL,NORMAL
2021-10-01,-0.13446991231577693,0.08498583569405099,0.0821529745042493,0.7600791025021066,353,-0.0888973374862262,0.10648632924282635,NORMAL,NORMAL
2021-10-04,-0.10581899539115028,0.08806818181818182,0.08522727272727272,0.7854887409475056,352,-0.08176799495044891,0.10596965399173183,NORMAL,NORMAL
2021-10-05,0.13209478501754765,0.16666666666666666,0.07627118644067797,1.0188829017608063,354,-0.019106073645979226,0.12017255254245647,NORMAL,NORMAL
2021-10-06,-0.009138875506255943,0.11549295774647887,0.07042253521126761,0.8975352261562712,355,-0.03696257675760584,0.11307171389232204,NORMAL,NORMAL
2021-10-07,0.21930253161430724,0.18285714285714286,0.05714285714285714,0.8909802506943875,350,0.020393906683734322,0.12761415695650424,NORMAL,NORMAL
2021-10-08,0.19366541669201526,0.1813031161473088,0.0453257790368272,0.8896781153069835,353,0.08602097248529275,0.1468776130471558,NORMAL,NORMAL
2021-10-11,0.10056628413799079,0.11079545454545454,0.02556818181818182,0.7736102932910163,352,0.12729802839112098,0.15142306759261034,NORMAL,NORMAL
2021-10-12,-0.14147161340428596,0.07282913165266107,0.0784313725490196,0.8107778942460694,357,0.07258474870675424,0.1326555605898092,NORMAL,NORMAL
2021-10-13,-0.15873685675434107,0.07303370786516854,0.0898876404494382,0.7706714990402701,356,0.042665152457137215,0.12416371061354717,NORMAL,NORMAL
2021-10-14,-0.18109812247097645,0.07042253521126761,0.09577464788732394,0.7027739683487007,355,-0.03741497835991951,0.10167678908437212,NORMAL,NORMAL
2021-10-15,-0.12149265910111898,0.06515580736543909,0.056657223796033995,0.6863687662181267,353,-0.10044659351854637,0.07844732732799817,NORMAL,NORMAL
2021-10-18,-0.1563608800270987,0.07042253521126761,0.059154929577464786,0.7356938434576351,355,-0.15183202635156426,0.07037274346116078,NORMAL,NORMAL
2021-10-19,-0.26974095373184603,0.048295454545454544,0.10511363636363637,0.707440896874354,352,-0.17748589441707627,0.06546600803971948,NORMAL,NORMAL
2021-10-20,-0.2103694691614597,0.06267806267806268,0.1168091168091168,0.7818827918181834,351,-0.1878124168985,0.06339487900229832,NORMAL,NORMAL
2021-10-21,-0.17431441933564995,0.05982905982905983,0.08547008547008547,0.7428428399201128,351,-0.18645567627143472,0.06127618392585675,NORMAL,NORMAL
2021-10-22,-0.1527110500123371,0.07102272727272728,0.09943181818181818,0.8390477136480314,352,-0.19269935445367833,0.062449567907314395,NORMAL,NORMAL
2021-10-25,-0.06493933224225784,0.09523809523809523,0.07563025210084033,0.9005366600386137,357,-0.17441504489671017,0.06741267991267992,NORMAL,NORMAL
2021-10-26,-0.14004273779871199,0.10198300283286119,0.09631728045325778,0.8631908183355846,353,-0.14847540171008336,0.07815018957016125,NORMAL,NORMAL
2021-10-27,-0.02613556892735402,0.0764872521246459,0.07932011331444759,0.8312333263560024,353,-0.11162862166326219,0.08091202745947788,NORMAL,NORMAL
2021-10-28,0.22953018384445276,0.1384180790960452,0.03672316384180791,0.9397736432164302,354,-0.03085970102724167,0.09662983131287496,NORMAL,NORMAL
2021-10-29,0.12100274179551823,0.1323943661971831,0.061971830985915494,0.8695034992687288,355,0.023883057334329393,0.10890415909776614,NORMAL,NORMAL
2021-11-01,0.08223965961995945,0.11299435028248588,0.05084745762711865,0.9211423916712561,354,0.05331885570677285,0.11245541010664425,NORMAL,NORMAL
2021-11-02,0.06040196286796885,0.13202247191011235,0.06460674157303371,0.9888008682167272,356,0.09340779584010901,0.1184633039220945,NORMAL,NORMAL
2021-11-03,0.0974569880383788,0.13725490196078433,0.05322128851540616,0.9515746435362104,357,0.1181263072332556,0.13061683388932216,NORMAL,NORMAL
2021-11-04,0.3674831740609637,0.24571428571428572,0.07142857142857142,1.3416848867812419,350,0.14571690527655776,0.15207607521297026,NORMAL,NORMAL
2021-11-05,0.015058675717324202,0.13202247191011235,0.08707865168539326,0.9169333448181939,356,0.12452809206091897,0.1520016963555561,NORMAL,NORMAL
2021-11-08,-0.032562433806303456,0.09577464788732394,0.059154929577464786,0.8216287681131645,355,0.10156767337566638,0.14855775587652373,NORMAL,NORMAL
2021-11-09,0.018273887168072087,0.13966480446927373,0.08100558659217877,0.9095104773192966,358,0.09314205823568704,0.150086222388356,NORMAL,NORMAL
2021-11-10,-0.042131918882288316,0.11235955056179775,0.056179775280898875,0.7981781944639248,356,0.0652242768515536,0.14510715210855868,NORMAL,NORMAL
2021-11-11,0.04818139713089978,0.10584958217270195,0.03899721448467967,0.8496129589415251,359,0.0013639214655408252,0.11713421140024194,NORMAL,NORMAL
2021-11-12,0.024370165464186567,0.10555555555555556,0.05555555555555555,0.875653305983264,360,0.003226219414913298,0.11184082812933058,NORMAL,NORMAL
2021-11-15,-0.09005051180430385,0.05555555555555555,0.07222222222222222,0.6724670017624896,360,-0.00827139618468678,0.10379700966297692,NORMAL,NORMAL
2021-11-16,-0.1102774709411585,0.10526315789473684,0.07202216066481995,0.8375225111909896,361,-0.0339816678065329,0.09691668034806952,NORMAL,NORMAL
2021-11-17,-0.12248591869737571,0.09392265193370165,0.06906077348066299,0.8342158886888023,362,-0.05005246776955038,0.0932293006224503,NORMAL,NORMAL
2021-11-18,-0.19309644598300998,0.052486187845303865,0.0718232044198895,0.6810077689790709,362,-0.09830803639233233,0.08255662175697069,NORMAL,NORMAL
2021-11-19,-0.1660775458883373,0.06336088154269973,0.06611570247933884,0.7249658508559725,363,-0.1363975786628371,0.07411768695439953,NORMAL,NORMAL
2021-11-22,-0.1934240318406842,0.06685236768802229,0.08913649025069638,0.7457110473553615,359,-0.1570722826701132,0.07637704938089288,NORMAL,NORMAL
2021-11-23,0.15932852404728584,0.1876750700280112,0.047619047619047616,1.042398818562458,357,-0.10315108367242429,0.09285943180754774,NORMAL,NORMAL
2021-11-24,0.18733171965828427,0.15774647887323945,0.04507042253521127,0.9885270355810392,355,-0.04118755600129231,0.10562419719545531,NORMAL,NORMAL
2021-11-25,0.0862953764068628,0.14166666666666666,0.058333333333333334,0.9905263846392285,360,0.014690808476682244,0.12346029295972785,NORMAL,NORMAL
2021-11-26,-0.02252933728956574,0.12777777777777777,0.07222222222222222,0.8605923102552366,360,0.043400450196436555,0.13634367220674348,NORMAL,NORMAL
2021-11-29,-0.18648670103531356,0.07799442896935933,0.0947075208913649,0.7674048458059192,359,0.044787916357510685,0.1385720844630109,NORMAL,NORMAL
2021-11-30,-0.06529185582938114,0.11420612813370473,0.08356545961002786,0.9251590433092153,359,-0.00013615961782270923,0.1238782960841496,NORMAL,NORMAL
2021-12-01,0.03292958355678573,0.1359773371104816,0.053824362606232294,0.8734147376074296,353,-0.031016586838122417,0.11952446773159801,NORMAL,NORMAL
2021-12-02,-0.15744396025933124,0.08333333333333333,0.07777777777777778,0.7813424041531072,360,-0.07976445417136122,0.10785780106493134,NORMAL,NORMAL
2021-12-03,0.009085794802223664,0.11731843575418995,0.0446927374301676,0.8218596377018719,358,-0.07344142775300334,0.1057659326602138,NORMAL,NORMAL
2021-12-06,-0.22417991287849037,0.06666666666666667,0.09722222222222222,0.8012794896211362,360,-0.0809800701216387,0.10350038019967525,NORMAL,NORMAL
2021-12-07,-0.10239829882263016,0.11204481792717087,0.10364145658263306,0.9346865443946618,357,-0.08840135872028851,0.1030681181583685,NORMAL,NORMAL
2021-12-08,0.15128103681215405,0.141643059490085,0.039660056657223795,0.8644597570605583,353,-0.06473106806921484,0.10420126263428915,NORMAL,NORMAL
2021-12-09,-0.01762775562451704,0.11388888888888889,0.07222222222222222,0.871051968256381,360,-0.036767827142252005,0.11031237374540029,NORMAL,NORMAL
2021-12-10,-0.09125222385132806,0.06406685236768803,0.052924791086350974,0.6924913770185567,359,-0.05683543087296235,0.09966205706809989,NORMAL,NORMAL
2021-12-13,-0.10199942737389385,0.06406685236768803,0.06685236768802229,0.6720861496199088,359,-0.032399333772043036,0.09914209420830415,NORMAL,NORMAL
2021-12-14,0.09423299439111185,0.11484593837535013,0.0392156862745098,0.7773808585081402,357,0.006926924870705361,0.09970231829794,NORMAL,NORMAL
2021-12-15,-0.02304843984562042,0.08310249307479224,0.04709141274238227,0.7301983351480423,361,-0.027938970460849533,0.08799420501488146,NORMAL,NORMAL
2021-12-16,-0.13909270771190813,0.04709141274238227,0.055401662049861494,0.6328019462967784,361,-0.05223196087832775,0.07463470978558015,NORMAL,NORMAL
2021-12-17,-0.18582866366071524,0.05865921787709497,0.05307262569832402,0.6283271821904153,358,-0.07114724884020518,0.07355318288746153,NORMAL,NORMAL
2021-12-20,-0.26766394658511106,0.0332409972299169,0.08587257617728532,0.6436712700877262,361,-0.10428015268244861,0.06738801185990731,NORMAL,NORMAL
2021-12-21,-0.22664350442394407,0.06162464985994398,0.06162464985994398,0.6691036515171358,357,-0.1684554524454598,0.05674375415682607,NORMAL,NORMAL
2021-12-22,-0.2108074336292326,0.055710306406685235,0.08356545961002786,0.716206239026101,359,-0.20600725120218227,0.051265316823204676,NORMAL,NORMAL
2021-12-23,-0.09179931497572598,0.05322128851540616,0.0784313725490196,0.7006827552158216,357,-0.1965485726549458,0.052491291977809454,NORMAL,NORMAL
2021-12-24,-0.06919022269132019,0.10364145658263306,0.0784313725490196,0.8371388197972959,357,-0.17322088446106682,0.061487739718917064,NORMAL,NORMAL
2021-12-27,0.023866290248716535,0.11235955056179775,0.056179775280898875,0.8507608966619375,356,-0.11491483709430128,0.07731145038529323,NORMAL,NORMAL
2021-12-28,-0.07426977865781483,0.07563025210084033,0.06162464985994398,0.7386296284403548,357,-0.08444009194107545,0.08011257083347251,NORMAL,NORMAL
2021-12-29,-0.13880214508912653,0.05817174515235457,0.06925207756232687,0.737000203293917,361,-0.07003903423305421,0.08060485858260638,NORMAL,NORMAL
2021-12-30,-0.07499990429278033,0.08426966292134831,0.06741573033707865,0.7638820338525462,356,-0.06667915209646509,0.08681453346379481,NORMAL,NORMAL
2021-12-31,-0.03754129613171153,0.08011049723756906,0.055248618784530384,0.7592799595419822,362,-0.06034936678454337,0.082108341594782,NORMAL,NORMAL
2022-01-04,-0.16996999977077676,0.058011049723756904,0.08287292817679558,0.7544299677402517,362,-0.099116624788442,0.07123864142717383,NORMAL,NORMAL
2022-01-05,-0.09530681340307798,0.09418282548476455,0.08033240997229917,0.7967996932176176,361,-0.10332403173749465,0.07494915610395866,NORMAL,NORMAL
2022-01-06,-0.10967975373866658,0.07756232686980609,0.07202216066481995,0.7885945564363835,361,-0.09749955346740266,0.07882727244744898,NORMAL,NORMAL
2022-01-07,0.09552839519146,0.09776536312849161,0.030726256983240222,0.7504174257833591,358,-0.0633938935705546,0.08152641248887764,NORMAL,NORMAL
2022-01-10,0.0949346542909976,0.10227272727272728,0.04261363636363636,0.7874051735012917,352,-0.03689870348601276,0.08595885849590928,NORMAL,NORMAL
2022-01-11,0.002037886165109891,0.09577464788732394,0.03380281690140845,0.7997268543838482,355,-0.0024971262988354357,0.0935115781286227,NORMAL,NORMAL
2022-01-12,-0.007345275544331909,0.1092436974789916,0.05322128851540616,0.8627163927957463,357,0.015095181272913778,0.09652375252746812,NORMAL,NORMAL
2022-01-13,0.07196636686733368,0.15492957746478872,0.07042253521126761,0.9606312436219426,355,0.05142440539411384,0.11199720264646462,NORMAL,NORMAL
2022-01-14,0.1190676482648056,0.15774647887323945,0.07605633802816901,1.0121246272514535,355,0.05613225600878295,0.1239934257954142,NORMAL,NORMAL
2022-01-17,0.22928913299501197,0.19718309859154928,0.061971830985915494,1.0703673448517792,355,0.08300315174958582,0.14297550005917858,NORMAL,NORMAL
