date,symbol,allocation_weight,risk_regime,risk_profile
2023-07-13,FPT,0.11148507009764799,NORMAL,balanced
2023-07-13,GEX,0.285853290987047,NORMAL,balanced
2023-07-13,VNM,0.05621788349212802,NORMAL,balanced
2023-07-13,ACB,0.2758054098766646,NORMAL,balanced
2023-07-13,CTD,0.2706383455465125,NORMAL,balanced
2023-07-14,FPT,0.11148507009764799,NORMAL,balanced
2023-07-14,GEX,0.285853290987047,NORMAL,balanced
2023-07-14,VNM,0.05621788349212802,NORMAL,balanced
2023-07-14,ACB,0.2758054098766646,NORMAL,balanced
2023-07-14,CTD,0.2706383455465125,NORMAL,balanced
2023-07-17,FPT,0.11148507009764799,NORMAL,balanced
2023-07-17,GEX,0.285853290987047,NORMAL,balanced
2023-07-17,VNM,0.05621788349212802,NORMAL,balanced
2023-07-17,ACB,0.2758054098766646,NORMAL,balanced
2023-07-17,CTD,0.2706383455465125,NORMAL,balanced
2023-07-18,FPT,0.11148507009764799,LOW,balanced
2023-07-18,GEX,0.285853290987047,LOW,balanced
2023-07-18,VNM,0.05621788349212802,LOW,balanced
2023-07-18,ACB,0.2758054098766646,LOW,balanced
2023-07-18,CTD,0.2706383455465125,LOW,balanced
2023-07-19,FPT,0.11148507009764799,LOW,balanced
2023-07-19,GEX,0.285853290987047,LOW,balanced
2023-07-19,VNM,0.05621788349212802,LOW,balanced
2023-07-19,ACB,0.2758054098766646,LOW,balanced
2023-07-19,CTD,0.2706383455465125,LOW,balanced
2023-07-20,FPT,0.11148507009764799,LOW,balanced
2023-07-20,GEX,0.285853290987047,LOW,balanced
2023-07-20,VNM,0.05621788349212802,LOW,balanced
2023-07-20,ACB,0.2758054098766646,LOW,balanced
2023-07-20,CTD,0.2706383455465125,LOW,balanced
2023-07-21,FPT,0.11148507009764799,NORMAL,balanced
2023-07-21,GEX,0.285853290987047,NORMAL,balanced
2023-07-21,VNM,0.05621788349212802,NORMAL,balanced
2023-07-21,ACB,0.2758054098766646,NORMAL,balanced
2023-07-21,CTD,0.2706383455465125,NORMAL,balanced
2023-07-24,FPT,0.11148507009764799,NORMAL,balanced
2023-07-24,GEX,0.285853290987047,NORMAL,balanced
2023-07-24,VNM,0.05621788349212802,NORMAL,balanced
2023-07-24,ACB,0.2758054098766646,NORMAL,balanced
2023-07-24,CTD,0.2706383455465125,NORMAL,balanced
2023-07-25,FPT,0.11148507009764799,NORMAL,balanced
2023-07-25,GEX,0.285853290987047,NORMAL,balanced
2023-07-25,VNM,0.05621788349212802,NORMAL,balanced
2023-07-25,ACB,0.2758054098766646,NORMAL,balanced
2023-07-25,CTD,0.2706383455465125,NORMAL,balanced
2023-07-26,FPT,0.11148507009764799,NORMAL,balanced
2023-07-26,GEX,0.285853290987047,NORMAL,balanced
2023-07-26,VNM,0.05621788349212802,NORMAL,balanced
2023-07-26,ACB,0.2758054098766646,NORMAL,balanced
2023-07-26,CTD,0.2706383455465125,NORMAL,balanced
2023-07-27,FPT,0.11148507009764799,NORMAL,balanced
2023-07-27,GEX,0.285853290987047,NORMAL,balanced
2023-07-27,VNM,0.05621788349212802,NORMAL,balanced
2023-07-27,ACB,0.2758054098766646,NORMAL,balanced
2023-07-27,CTD,0.2706383455465125,NORMAL,balanced
2023-07-28,FPT,0.11148507009764799,NORMAL,balanced
2023-07-28,GEX,0.285853290987047,NORMAL,balanced
2023-07-28,VNM,0.05621788349212802,NORMAL,balanced
2023-07-28,ACB,0.2758054098766646,NORMAL,balanced
2023-07-28,CTD,0.2706383455465125,NORMAL,balanced
2023-07-31,FPT,0.11148507009764799,NORMAL,balanced
2023-07-31,GEX,0.285853290987047,NORMAL,balanced
2023-07-31,VNM,0.05621788349212802,NORMAL,balanced
2023-07-31,ACB,0.2758054098766646,NORMAL,balanced
2023-07-31,CTD,0.2706383455465125,NORMAL,balanced
2023-08-01,GEX,0.20385167471558704,NORMAL,balanced
2023-08-01,FPT,0.20138108739491162,NORMAL,balanced
2023-08-01,VNM,0.19992176665592168,NORMAL,balanced
2023-08-01,ACB,0.19760930791642184,NORMAL,balanced
2023-08-01,CTD,0.19723616331715768,NORMAL,balanced
2023-08-02,GEX,0.20385167471558704,NORMAL,balanced
2023-08-02,FPT,0.20138108739491162,NORMAL,balanced
2023-08-02,VNM,0.19992176665592168,NORMAL,balanced
2023-08-02,ACB,0.19760930791642184,NORMAL,balanced
2023-08-02,CTD,0.19723616331715768,NORMAL,balanced
2023-08-03,GEX,0.20385167471558704,HIGH,balanced
2023-08-03,FPT,0.20138108739491162,HIGH,balanced
2023-08-03,VNM,0.19992176665592168,HIGH,balanced
2023-08-03,ACB,0.19760930791642184,HIGH,balanced
2023-08-03,CTD,0.19723616331715768,HIGH,balanced
2023-08-04,GEX,0.20385167471558704,HIGH,balanced
2023-08-04,FPT,0.20138108739491162,HIGH,balanced
2023-08-04,VNM,0.19992176665592168,HIGH,balanced
2023-08-04,ACB,0.19760930791642184,HIGH,balanced
2023-08-04,CTD,0.19723616331715768,HIGH,balanced
2023-08-07,GEX,0.20385167471558704,HIGH,balanced
2023-08-07,FPT,0.20138108739491162,HIGH,balanced
2023-08-07,VNM,0.19992176665592168,HIGH,balanced
2023-08-07,ACB,0.19760930791642184,HIGH,balanced
2023-08-07,CTD,0.19723616331715768,HIGH,balanced
2023-08-08,GEX,0.20385167471558704,HIGH,balanced
2023-08-08,FPT,0.20138108739491162,HIGH,balanced
2023-08-08,VNM,0.19992176665592168,HIGH,balanced
2023-08-08,ACB,0.19760930791642184,HIGH,balanced
2023-08-08,CTD,0.19723616331715768,HIGH,balanced
2023-08-09,GEX,0.20385167471558704,NORMAL,balanced
2023-08-09,FPT,0.20138108739491162,NORMAL,balanced
2023-08-09,VNM,0.19992176665592168,NORMAL,balanced
2023-08-09,ACB,0.19760930791642184,NORMAL,balanced
2023-08-09,CTD,0.19723616331715768,NORMAL,balanced
2023-08-10,GEX,0.20385167471558704,NORMAL,balanced
2023-08-10,FPT,0.20138108739491162,NORMAL,balanced
2023-08-10,VNM,0.19992176665592168,NORMAL,balanced
2023-08-10,ACB,0.19760930791642184,NORMAL,balanced
2023-08-10,CTD,0.19723616331715768,NORMAL,balanced
2023-08-11,GEX,0.20385167471558704,NORMAL,balanced
2023-08-11,FPT,0.20138108739491162,NORMAL,balanced
2023-08-11,VNM,0.19992176665592168,NORMAL,balanced
2023-08-11,ACB,0.19760930791642184,NORMAL,balanced
2023-08-11,CTD,0.19723616331715768,NORMAL,balanced
2023-08-14,GEX,0.20385167471558704,NORMAL,balanced
2023-08-14,FPT,0.20138108739491162,NORMAL,balanced
2023-08-14,VNM,0.19992176665592168,NORMAL,balanced
2023-08-14,ACB,0.19760930791642184,NORMAL,balanced
2023-08-14,CTD,0.19723616331715768,NORMAL,balanced
2023-08-15,GEX,0.20385167471558704,HIGH,balanced
2023-08-15,FPT,0.20138108739491162,HIGH,balanced
2023-08-15,VNM,0.19992176665592168,HIGH,balanced
2023-08-15,ACB,0.19760930791642184,HIGH,balanced
2023-08-15,CTD,0.19723616331715768,HIGH,balanced
2023-08-16,GEX,0.20385167471558704,HIGH,balanced
2023-08-16,FPT,0.20138108739491162,HIGH,balanced
2023-08-16,VNM,0.19992176665592168,HIGH,balanced
2023-08-16,ACB,0.19760930791642184,HIGH,balanced
2023-08-16,CTD,0.19723616331715768,HIGH,balanced
2023-08-17,GEX,0.20385167471558704,NORMAL,balanced
2023-08-17,FPT,0.20138108739491162,NORMAL,balanced
2023-08-17,VNM,0.19992176665592168,NORMAL,balanced
2023-08-17,ACB,0.19760930791642184,NORMAL,balanced
2023-08-17,CTD,0.19723616331715768,NORMAL,balanced
2023-08-18,GEX,0.20385167471558704,NORMAL,balanced
2023-08-18,FPT,0.20138108739491162,NORMAL,balanced
2023-08-18,VNM,0.19992176665592168,NORMAL,balanced
2023-08-18,ACB,0.19760930791642184,NORMAL,balanced
2023-08-18,CTD,0.19723616331715768,NORMAL,balanced
2023-08-21,GEX,0.20385167471558704,NORMAL,balanced
2023-08-21,FPT,0.20138108739491162,NORMAL,balanced
2023-08-21,VNM,0.19992176665592168,NORMAL,balanced
2023-08-21,ACB,0.19760930791642184,NORMAL,balanced
2023-08-21,CTD,0.19723616331715768,NORMAL,balanced
2023-08-22,GEX,0.20385167471558704,HIGH,balanced
2023-08-22,FPT,0.20138108739491162,HIGH,balanced
2023-08-22,VNM,0.19992176665592168,HIGH,balanced
2023-08-22,ACB,0.19760930791642184,HIGH,balanced
2023-08-22,CTD,0.19723616331715768,HIGH,balanced
2023-08-23,GEX,0.20385167471558704,HIGH,balanced
2023-08-23,FPT,0.20138108739491162,HIGH,balanced
2023-08-23,VNM,0.19992176665592168,HIGH,balanced
2023-08-23,ACB,0.19760930791642184,HIGH,balanced
2023-08-23,CTD,0.19723616331715768,HIGH,balanced
2023-08-24,GEX,0.20385167471558704,HIGH,balanced
2023-08-24,FPT,0.20138108739491162,HIGH,balanced
2023-08-24,VNM,0.19992176665592168,HIGH,balanced
2023-08-24,ACB,0.19760930791642184,HIGH,balanced
2023-08-24,CTD,0.19723616331715768,HIGH,balanced
2023-08-25,GEX,0.20385167471558704,HIGH,balanced
2023-08-25,FPT,0.20138108739491162,HIGH,balanced
2023-08-25,VNM,0.19992176665592168,HIGH,balanced
2023-08-25,ACB,0.19760930791642184,HIGH,balanced
2023-08-25,CTD,0.19723616331715768,HIGH,balanced
2023-08-28,GEX,0.20385167471558704,HIGH,balanced
2023-08-28,FPT,0.20138108739491162,HIGH,balanced
2023-08-28,VNM,0.19992176665592168,HIGH,balanced
2023-08-28,ACB,0.19760930791642184,HIGH,balanced
2023-08-28,CTD,0.19723616331715768,HIGH,balanced
2023-08-29,GEX,0.20385167471558704,HIGH,balanced
2023-08-29,FPT,0.20138108739491162,HIGH,balanced
2023-08-29,VNM,0.19992176665592168,HIGH,balanced
2023-08-29,ACB,0.19760930791642184,HIGH,balanced
2023-08-29,CTD,0.19723616331715768,HIGH,balanced
2023-08-30,GEX,0.20385167471558704,LOW,balanced
2023-08-30,FPT,0.20138108739491162,LOW,balanced
2023-08-30,VNM,0.19992176665592168,LOW,balanced
2023-08-30,ACB,0.19760930791642184,LOW,balanced
2023-08-30,CTD,0.19723616331715768,LOW,balanced
2023-08-31,GEX,0.20385167471558704,LOW,balanced
2023-08-31,FPT,0.20138108739491162,LOW,balanced
2023-08-31,VNM,0.19992176665592168,LOW,balanced
2023-08-31,ACB,0.19760930791642184,LOW,balanced
2023-08-31,CTD,0.19723616331715768,LOW,balanced
2023-09-05,GEX,0.20385167471558704,LOW,balanced
2023-09-05,FPT,0.20138108739491162,LOW,balanced
2023-09-05,VNM,0.19992176665592168,LOW,balanced
2023-09-05,ACB,0.19760930791642184,LOW,balanced
2023-09-05,CTD,0.19723616331715768,LOW,balanced
2023-09-06,GEX,0.20385167471558704,LOW,balanced
2023-09-06,FPT,0.20138108739491162,LOW,balanced
2023-09-06,VNM,0.19992176665592168,LOW,balanced
2023-09-06,ACB,0.19760930791642184,LOW,balanced
2023-09-06,CTD,0.19723616331715768,LOW,balanced
2023-09-07,GEX,0.20385167471558704,LOW,balanced
2023-09-07,FPT,0.20138108739491162,LOW,balanced
2023-09-07,VNM,0.19992176665592168,LOW,balanced
2023-09-07,ACB,0.19760930791642184,LOW,balanced
2023-09-07,CTD,0.19723616331715768,LOW,balanced
2023-09-08,GEX,0.20385167471558704,LOW,balanced
2023-09-08,FPT,0.20138108739491162,LOW,balanced
2023-09-08,VNM,0.19992176665592168,LOW,balanced
2023-09-08,ACB,0.19760930791642184,LOW,balanced
2023-09-08,CTD,0.19723616331715768,LOW,balanced
2023-09-11,GEX,0.20385167471558704,LOW,balanced
2023-09-11,FPT,0.20138108739491162,LOW,balanced
2023-09-11,VNM,0.19992176665592168,LOW,balanced
2023-09-11,ACB,0.19760930791642184,LOW,balanced
2023-09-11,CTD,0.19723616331715768,LOW,balanced
2023-09-12,GEX,0.20385167471558704,LOW,balanced
2023-09-12,FPT,0.20138108739491162,LOW,balanced
2023-09-12,VNM,0.19992176665592168,LOW,balanced
2023-09-12,ACB,0.19760930791642184,LOW,balanced
2023-09-12,CTD,0.19723616331715768,LOW,balanced
2023-09-13,GEX,0.20385167471558704,NORMAL,balanced
2023-09-13,FPT,0.20138108739491162,NORMAL,balanced
2023-09-13,VNM,0.19992176665592168,NORMAL,balanced
2023-09-13,ACB,0.19760930791642184,NORMAL,balanced
2023-09-13,CTD,0.19723616331715768,NORMAL,balanced
2023-09-14,GEX,0.20385167471558704,NORMAL,balanced
2023-09-14,FPT,0.20138108739491162,NORMAL,balanced
2023-09-14,VNM,0.19992176665592168,NORMAL,balanced
2023-09-14,ACB,0.19760930791642184,NORMAL,balanced
2023-09-14,CTD,0.19723616331715768,NORMAL,balanced
2023-09-15,GEX,0.20385167471558704,NORMAL,balanced
2023-09-15,FPT,0.20138108739491162,NORMAL,balanced
2023-09-15,VNM,0.19992176665592168,NORMAL,balanced
2023-09-15,ACB,0.19760930791642184,NORMAL,balanced
2023-09-15,CTD,0.19723616331715768,NORMAL,balanced
2023-09-18,GEX,0.20385167471558704,HIGH,balanced
2023-09-18,FPT,0.20138108739491162,HIGH,balanced
2023-09-18,VNM,0.19992176665592168,HIGH,balanced
2023-09-18,ACB,0.19760930791642184,HIGH,balanced
2023-09-18,CTD,0.19723616331715768,HIGH,balanced
2023-09-19,GEX,0.20385167471558704,HIGH,balanced
2023-09-19,FPT,0.20138108739491162,HIGH,balanced
2023-09-19,VNM,0.19992176665592168,HIGH,balanced
2023-09-19,ACB,0.19760930791642184,HIGH,balanced
2023-09-19,CTD,0.19723616331715768,HIGH,balanced
2023-09-20,GEX,0.20385167471558704,HIGH,balanced
2023-09-20,FPT,0.20138108739491162,HIGH,balanced
2023-09-20,VNM,0.19992176665592168,HIGH,balanced
2023-09-20,ACB,0.19760930791642184,HIGH,balanced
2023-09-20,CTD,0.19723616331715768,HIGH,balanced
2023-09-21,GEX,0.20385167471558704,NORMAL,balanced
2023-09-21,FPT,0.20138108739491162,NORMAL,balanced
2023-09-21,VNM,0.19992176665592168,NORMAL,balanced
2023-09-21,ACB,0.19760930791642184,NORMAL,balanced
2023-09-21,CTD,0.19723616331715768,NORMAL,balanced
2023-09-22,GEX,0.20385167471558704,NORMAL,balanced
2023-09-22,FPT,0.20138108739491162,NORMAL,balanced
2023-09-22,VNM,0.19992176665592168,NORMAL,balanced
2023-09-22,ACB,0.19760930791642184,NORMAL,balanced
2023-09-22,CTD,0.19723616331715768,NORMAL,balanced
2023-09-25,GEX,0.20385167471558704,NORMAL,balanced
2023-09-25,FPT,0.20138108739491162,NORMAL,balanced
2023-09-25,VNM,0.19992176665592168,NORMAL,balanced
2023-09-25,ACB,0.19760930791642184,NORMAL,balanced
2023-09-25,CTD,0.19723616331715768,NORMAL,balanced
2023-09-26,GEX,0.20385167471558704,HIGH,balanced
2023-09-26,FPT,0.20138108739491162,HIGH,balanced
2023-09-26,VNM,0.19992176665592168,HIGH,balanced
2023-09-26,ACB,0.19760930791642184,HIGH,balanced
2023-09-26,CTD,0.19723616331715768,HIGH,balanced
2023-09-27,GEX,0.20385167471558704,HIGH,balanced
2023-09-27,FPT,0.20138108739491162,HIGH,balanced
2023-09-27,VNM,0.19992176665592168,HIGH,balanced
2023-09-27,ACB,0.19760930791642184,HIGH,balanced
2023-09-27,CTD,0.19723616331715768,HIGH,balanced
2023-09-28,GEX,0.20385167471558704,HIGH,balanced
2023-09-28,FPT,0.20138108739491162,HIGH,balanced
2023-09-28,VNM,0.19992176665592168,HIGH,balanced
2023-09-28,ACB,0.19760930791642184,HIGH,balanced
2023-09-28,CTD,0.19723616331715768,HIGH,balanced
2023-09-29,GEX,0.20385167471558704,HIGH,balanced
2023-09-29,FPT,0.20138108739491162,HIGH,balanced
2023-09-29,VNM,0.19992176665592168,HIGH,balanced
2023-09-29,ACB,0.19760930791642184,HIGH,balanced
2023-09-29,CTD,0.19723616331715768,HIGH,balanced
2023-10-02,GEX,0.21368249603501188,HIGH,balanced
2023-10-02,CTD,0.2222752599012455,HIGH,balanced
2023-10-02,FPT,0.14953795379088605,HIGH,balanced
2023-10-02,ACB,0.21450429027285658,HIGH,balanced
2023-10-02,VNM,0.2,HIGH,balanced
2023-10-03,GEX,0.21368249603501188,HIGH,balanced
2023-10-03,CTD,0.2222752599012455,HIGH,balanced
2023-10-03,FPT,0.14953795379088605,HIGH,balanced
2023-10-03,ACB,0.21450429027285658,HIGH,balanced
2023-10-03,VNM,0.2,HIGH,balanced
2023-10-04,GEX,0.21368249603501188,HIGH,balanced
2023-10-04,CTD,0.2222752599012455,HIGH,balanced
2023-10-04,FPT,0.14953795379088605,HIGH,balanced
2023-10-04,ACB,0.21450429027285658,HIGH,balanced
2023-10-04,VNM,0.2,HIGH,balanced
2023-10-05,GEX,0.21368249603501188,HIGH,balanced
2023-10-05,CTD,0.2222752599012455,HIGH,balanced
2023-10-05,FPT,0.14953795379088605,HIGH,balanced
2023-10-05,ACB,0.21450429027285658,HIGH,balanced
2023-10-05,VNM,0.2,HIGH,balanced
2023-10-06,GEX,0.21368249603501188,HIGH,balanced
2023-10-06,CTD,0.2222752599012455,HIGH,balanced
2023-10-06,FPT,0.14953795379088605,HIGH,balanced
2023-10-06,ACB,0.21450429027285658,HIGH,balanced
2023-10-06,VNM,0.2,HIGH,balanced
2023-10-09,GEX,0.21368249603501188,HIGH,balanced
2023-10-09,CTD,0.2222752599012455,HIGH,balanced
2023-10-09,FPT,0.14953795379088605,HIGH,balanced
2023-10-09,ACB,0.21450429027285658,HIGH,balanced
2023-10-09,VNM,0.2,HIGH,balanced
2023-10-10,GEX,0.21368249603501188,HIGH,balanced
2023-10-10,CTD,0.2222752599012455,HIGH,balanced
2023-10-10,FPT,0.14953795379088605,HIGH,balanced
2023-10-10,ACB,0.21450429027285658,HIGH,balanced
2023-10-10,VNM,0.2,HIGH,balanced
2023-10-11,GEX,0.21368249603501188,HIGH,balanced
2023-10-11,CTD,0.2222752599012455,HIGH,balanced
2023-10-11,FPT,0.14953795379088605,HIGH,balanced
2023-10-11,ACB,0.21450429027285658,HIGH,balanced
2023-10-11,VNM,0.2,HIGH,balanced
2023-10-12,GEX,0.21368249603501188,NORMAL,balanced
2023-10-12,CTD,0.2222752599012455,NORMAL,balanced
2023-10-12,FPT,0.14953795379088605,NORMAL,balanced
2023-10-12,ACB,0.21450429027285658,NORMAL,balanced
2023-10-12,VNM,0.2,NORMAL,balanced
2023-10-13,GEX,0.21368249603501188,NORMAL,balanced
2023-10-13,CTD,0.2222752599012455,NORMAL,balanced
2023-10-13,FPT,0.14953795379088605,NORMAL,balanced
2023-10-13,ACB,0.21450429027285658,NORMAL,balanced
2023-10-13,VNM,0.2,NORMAL,balanced
2023-10-16,GEX,0.21368249603501188,NORMAL,balanced
2023-10-16,CTD,0.2222752599012455,NORMAL,balanced
2023-10-16,FPT,0.14953795379088605,NORMAL,balanced
2023-10-16,ACB,0.21450429027285658,NORMAL,balanced
2023-10-16,VNM,0.2,NORMAL,balanced
2023-10-17,GEX,0.21368249603501188,NORMAL,balanced
2023-10-17,CTD,0.2222752599012455,NORMAL,balanced
2023-10-17,FPT,0.14953795379088605,NORMAL,balanced
2023-10-17,ACB,0.21450429027285658,NORMAL,balanced
2023-10-17,VNM,0.2,NORMAL,balanced
2023-10-18,GEX,0.21368249603501188,NORMAL,balanced
2023-10-18,CTD,0.2222752599012455,NORMAL,balanced
2023-10-18,FPT,0.14953795379088605,NORMAL,balanced
2023-10-18,ACB,0.21450429027285658,NORMAL,balanced
2023-10-18,VNM,0.2,NORMAL,balanced
2023-10-19,GEX,0.21368249603501188,HIGH,balanced
2023-10-19,CTD,0.2222752599012455,HIGH,balanced
2023-10-19,FPT,0.14953795379088605,HIGH,balanced
2023-10-19,ACB,0.21450429027285658,HIGH,balanced
2023-10-19,VNM,0.2,HIGH,balanced
2023-10-20,GEX,0.21368249603501188,HIGH,balanced
2023-10-20,CTD,0.2222752599012455,HIGH,balanced
2023-10-20,FPT,0.14953795379088605,HIGH,balanced
2023-10-20,ACB,0.21450429027285658,HIGH,balanced
2023-10-20,VNM,0.2,HIGH,balanced
2023-10-23,GEX,0.21368249603501188,HIGH,balanced
2023-10-23,CTD,0.2222752599012455,HIGH,balanced
2023-10-23,FPT,0.14953795379088605,HIGH,balanced
2023-10-23,ACB,0.21450429027285658,HIGH,balanced
2023-10-23,VNM,0.2,HIGH,balanced
2023-10-24,GEX,0.21368249603501188,HIGH,balanced
2023-10-24,CTD,0.2222752599012455,HIGH,balanced
2023-10-24,FPT,0.14953795379088605,HIGH,balanced
2023-10-24,ACB,0.21450429027285658,HIGH,balanced
2023-10-24,VNM,0.2,HIGH,balanced
2023-10-25,GEX,0.21368249603501188,HIGH,balanced
2023-10-25,CTD,0.2222752599012455,HIGH,balanced
2023-10-25,FPT,0.14953795379088605,HIGH,balanced
2023-10-25,ACB,0.21450429027285658,HIGH,balanced
2023-10-25,VNM,0.2,HIGH,balanced
2023-10-26,GEX,0.21368249603501188,HIGH,balanced
2023-10-26,CTD,0.2222752599012455,HIGH,balanced
2023-10-26,FPT,0.14953795379088605,HIGH,balanced
2023-10-26,ACB,0.21450429027285658,HIGH,balanced
2023-10-26,VNM,0.2,HIGH,balanced
2023-10-27,GEX,0.21368249603501188,HIGH,balanced
2023-10-27,CTD,0.2222752599012455,HIGH,balanced
2023-10-27,FPT,0.14953795379088605,HIGH,balanced
2023-10-27,ACB,0.21450429027285658,HIGH,balanced
2023-10-27,VNM,0.2,HIGH,balanced
2023-10-30,GEX,0.21368249603501188,HIGH,balanced
2023-10-30,CTD,0.2222752599012455,HIGH,balanced
2023-10-30,FPT,0.14953795379088605,HIGH,balanced
2023-10-30,ACB,0.21450429027285658,HIGH,balanced
2023-10-30,VNM,0.2,HIGH,balanced
2023-10-31,GEX,0.21368249603501188,HIGH,balanced
2023-10-31,CTD,0.2222752599012455,HIGH,balanced
2023-10-31,FPT,0.14953795379088605,HIGH,balanced
2023-10-31,ACB,0.21450429027285658,HIGH,balanced
2023-10-31,VNM,0.2,HIGH,balanced
2023-11-01,ACB,0.2636632347274706,HIGH,balanced
2023-11-01,CTD,0.22690813202534385,HIGH,balanced
2023-11-01,VNM,0.06988073431058163,HIGH,balanced
2023-11-01,FPT,0.23954789893660397,HIGH,balanced
2023-11-01,GEX,0.20000000000000007,HIGH,balanced
2023-11-02,ACB,0.2636632347274706,HIGH,balanced
2023-11-02,CTD,0.22690813202534385,HIGH,balanced
2023-11-02,VNM,0.06988073431058163,HIGH,balanced
2023-11-02,FPT,0.23954789893660397,HIGH,balanced
2023-11-02,GEX,0.20000000000000007,HIGH,balanced
2023-11-03,ACB,0.2636632347274706,HIGH,balanced
2023-11-03,CTD,0.22690813202534385,HIGH,balanced
2023-11-03,VNM,0.06988073431058163,HIGH,balanced
2023-11-03,FPT,0.23954789893660397,HIGH,balanced
2023-11-03,GEX,0.20000000000000007,HIGH,balanced
2023-11-06,ACB,0.2636632347274706,HIGH,balanced
2023-11-06,CTD,0.22690813202534385,HIGH,balanced
2023-11-06,VNM,0.06988073431058163,HIGH,balanced
2023-11-06,FPT,0.23954789893660397,HIGH,balanced
2023-11-06,GEX,0.20000000000000007,HIGH,balanced
2023-11-07,ACB,0.2636632347274706,HIGH,balanced
2023-11-07,CTD,0.22690813202534385,HIGH,balanced
2023-11-07,VNM,0.06988073431058163,HIGH,balanced
2023-11-07,FPT,0.23954789893660397,HIGH,balanced
2023-11-07,GEX,0.20000000000000007,HIGH,balanced
2023-11-08,ACB,0.2636632347274706,HIGH,balanced
2023-11-08,CTD,0.22690813202534385,HIGH,balanced
2023-11-08,VNM,0.06988073431058163,HIGH,balanced
2023-11-08,FPT,0.23954789893660397,HIGH,balanced
2023-11-08,GEX,0.20000000000000007,HIGH,balanced
2023-11-09,ACB,0.2636632347274706,HIGH,balanced
2023-11-09,CTD,0.22690813202534385,HIGH,balanced
2023-11-09,VNM,0.06988073431058163,HIGH,balanced
2023-11-09,FPT,0.23954789893660397,HIGH,balanced
2023-11-09,GEX,0.20000000000000007,HIGH,balanced
2023-11-10,ACB,0.2636632347274706,HIGH,balanced
2023-11-10,CTD,0.22690813202534385,HIGH,balanced
2023-11-10,VNM,0.06988073431058163,HIGH,balanced
2023-11-10,FPT,0.23954789893660397,HIGH,balanced
2023-11-10,GEX,0.20000000000000007,HIGH,balanced
2023-11-13,ACB,0.2636632347274706,LOW,balanced
2023-11-13,CTD,0.22690813202534385,LOW,balanced
2023-11-13,VNM,0.06988073431058163,LOW,balanced
2023-11-13,FPT,0.23954789893660397,LOW,balanced
2023-11-13,GEX,0.20000000000000007,LOW,balanced
2023-11-14,ACB,0.2636632347274706,LOW,balanced
2023-11-14,CTD,0.22690813202534385,LOW,balanced
2023-11-14,VNM,0.06988073431058163,LOW,balanced
2023-11-14,FPT,0.23954789893660397,LOW,balanced
2023-11-14,GEX,0.20000000000000007,LOW,balanced
2023-11-15,ACB,0.2636632347274706,LOW,balanced
2023-11-15,CTD,0.22690813202534385,LOW,balanced
2023-11-15,VNM,0.06988073431058163,LOW,balanced
2023-11-15,FPT,0.23954789893660397,LOW,balanced
2023-11-15,GEX,0.20000000000000007,LOW,balanced
2023-11-16,ACB,0.2636632347274706,LOW,balanced
2023-11-16,CTD,0.22690813202534385,LOW,balanced
2023-11-16,VNM,0.06988073431058163,LOW,balanced
2023-11-16,FPT,0.23954789893660397,LOW,balanced
2023-11-16,GEX,0.20000000000000007,LOW,balanced
2023-11-17,ACB,0.2636632347274706,LOW,balanced
2023-11-17,CTD,0.22690813202534385,LOW,balanced
2023-11-17,VNM,0.06988073431058163,LOW,balanced
2023-11-17,FPT,0.23954789893660397,LOW,balanced
2023-11-17,GEX,0.20000000000000007,LOW,balanced
2023-11-20,ACB,0.2636632347274706,LOW,balanced
2023-11-20,CTD,0.22690813202534385,LOW,balanced
2023-11-20,VNM,0.06988073431058163,LOW,balanced
2023-11-20,FPT,0.23954789893660397,LOW,balanced
2023-11-20,GEX,0.20000000000000007,LOW,balanced
2023-11-21,ACB,0.2636632347274706,LOW,balanced
2023-11-21,CTD,0.22690813202534385,LOW,balanced
2023-11-21,VNM,0.06988073431058163,LOW,balanced
2023-11-21,FPT,0.23954789893660397,LOW,balanced
2023-11-21,GEX,0.20000000000000007,LOW,balanced
2023-11-22,ACB,0.2636632347274706,LOW,balanced
2023-11-22,CTD,0.22690813202534385,LOW,balanced
2023-11-22,VNM,0.06988073431058163,LOW,balanced
2023-11-22,FPT,0.23954789893660397,LOW,balanced
2023-11-22,GEX,0.20000000000000007,LOW,balanced
2023-11-23,ACB,0.2636632347274706,LOW,balanced
2023-11-23,CTD,0.22690813202534385,LOW,balanced
2023-11-23,VNM,0.06988073431058163,LOW,balanced
2023-11-23,FPT,0.23954789893660397,LOW,balanced
2023-11-23,GEX,0.20000000000000007,LOW,balanced
2023-11-24,ACB,0.2636632347274706,LOW,balanced
2023-11-24,CTD,0.22690813202534385,LOW,balanced
2023-11-24,VNM,0.06988073431058163,LOW,balanced
2023-11-24,FPT,0.23954789893660397,LOW,balanced
2023-11-24,GEX,0.20000000000000007,LOW,balanced
2023-11-27,ACB,0.2636632347274706,LOW,balanced
2023-11-27,CTD,0.22690813202534385,LOW,balanced
2023-11-27,VNM,0.06988073431058163,LOW,balanced
2023-11-27,FPT,0.23954789893660397,LOW,balanced
2023-11-27,GEX,0.20000000000000007,LOW,balanced
2023-11-28,ACB,0.2636632347274706,LOW,balanced
2023-11-28,CTD,0.22690813202534385,LOW,balanced
2023-11-28,VNM,0.06988073431058163,LOW,balanced
2023-11-28,FPT,0.23954789893660397,LOW,balanced
