date,symbol,allocation_weight
2024-05-31,DPR,0.14808737395753133
2024-06-03,DPR,0.05147152214861171
2024-06-04,DPR,0.023960894639836076
2024-06-05,DPR,0.024161242219015812
2024-06-11,DPR,0.05107488928334536
2025-04-02,DPR,0.05661045266481276
2020-04-07,DQC,0.023632245420342493
2020-04-08,DQC,0.02516142144005532
2022-03-07,DQC,0.030149626828724754
2022-03-10,DQC,0.03207210367802038
2022-03-11,DQC,0.030715368802607813
2022-03-14,DQC,0.03044792481480389
2022-03-15,DQC,0.028854315070250425
2022-03-16,DQC,0.02861759184674731
2022-03-17,DQC,0.029972822773259276
2022-03-18,DQC,0.043621960545902526
2022-03-21,DQC,0.03531697045816992
2022-03-22,DQC,0.06250726576445231
2018-08-22,DRC,0.026943690428488064
2018-10-03,DRC,0.03012708842828524
2019-09-27,DRC,0.04265590105655736
2019-10-02,DRC,0.03475841010617604
2021-02-02,DRC,0.02342993708960869
2024-02-22,DRC,0.02191791313140656
2020-03-05,DRH,0.025557994898317137
2020-05-08,DRH,0.023584036213826747
2020-05-11,DRH,0.028042607779780036
2020-05-12,DRH,0.028950522872021777
2020-05-15,DRH,0.023994426953470746
2020-05-18,DRH,0.026830960650116212
2020-06-01,DRH,0.04578725488061389
2020-06-03,DRH,0.0257799057972638
2020-06-09,DRH,0.026816138478975564
2020-06-10,DRH,0.031193218435875754
2020-06-11,DRH,0.030178908721517978
2020-06-16,DRH,0.03257803158470822
2020-07-14,DRH,0.02820047641419245
2021-09-22,DRH,0.030617287649790378
2021-09-23,DRH,0.030615237209091387
2021-09-24,DRH,0.031121061498108227
2021-09-27,DRH,0.0312926647928568
2021-09-28,DRH,0.03127994088700864
2021-09-29,DRH,0.029905897395683577
2021-10-06,DRH,0.03014292324231665
2021-10-13,DRH,0.03072774332146333
2021-10-15,DRH,0.029328689624838825
2021-10-18,DRH,0.028485223617497574
2021-10-19,DRH,0.02903853462272325
2021-10-20,DRH,0.036038218935532725
2021-10-21,DRH,0.034986280708265816
2021-10-22,DRH,0.02892958081840348
2021-10-25,DRH,0.02932743583885672
2021-10-26,DRH,0.03016440000021762
2021-11-01,DRH,0.02861868957252934
2021-11-02,DRH,0.037383476083024406
2021-11-03,DRH,0.04393452991007721
2021-11-04,DRH,0.04316682134047302
2021-11-05,DRH,0.047721267832144865
2021-11-08,DRH,0.037826033952708116
2021-11-09,DRH,0.03773805934060064
2021-11-10,DRH,0.03425216465515812
2021-11-11,DRH,0.03395632986961953
2021-11-12,DRH,0.033865606665169974
2021-11-15,DRH,0.02858039714751721
2021-11-16,DRH,0.028654104525657514
2021-11-17,DRH,0.03697793567707137
2021-11-18,DRH,0.033473190571203064
2021-11-19,DRH,0.03850255015621452
2021-11-22,DRH,0.03946330446129615
2021-11-23,DRH,0.039368840830503314
2021-11-24,DRH,0.035576685848037415
2021-11-25,DRH,0.031341655989971344
2021-12-01,DRH,0.021813567732627614
2023-07-28,DRH,0.023056612169616974
2023-08-16,DRH,0.02962610634783502
2025-07-14,DRH,0.23557720427050177
2025-07-15,DRH,0.037260029811167744
2025-07-18,DRH,0.027724276480731586
2025-07-21,DRH,0.032059035573701974
2025-07-22,DRH,0.047205395329946276
2025-07-23,DRH,0.03803889052735782
2025-07-24,DRH,0.033558640259380046
2021-06-18,DRL,0.027561251373053593
2018-07-23,DSN,0.42718228848735756
2018-12-17,DSN,0.03504571896309604
2019-03-06,DSN,0.7227854050104918
2019-08-26,DTA,0.03830007281530597
2021-02-09,DTA,0.028111966812378753
2021-03-15,DTA,0.02843286739414673
2021-03-24,DTA,0.022817378745672506
2021-03-29,DTA,0.026261673325291536
2021-03-30,DTA,0.03052638114792036
2021-03-31,DTA,0.030507654645863268
2021-04-05,DTA,0.027713361402918198
2021-04-06,DTA,0.029726499410872194
2021-04-07,DTA,0.032964407622687965
2021-04-08,DTA,0.03495446424372334
2021-04-09,DTA,0.03028785569400021
2021-04-12,DTA,0.03238614658795833
2021-04-13,DTA,0.029695560543929782
2021-04-14,DTA,0.0321096355425449
2021-04-15,DTA,0.03506318349519232
2021-08-30,DTA,0.030083930223979198
2021-08-31,DTA,0.02900896680289747
2021-10-29,DTA,0.030832797075493034
2021-11-01,DTA,0.03580787119802505
2021-11-02,DTA,0.03899052352258755
2021-11-03,DTA,0.032042338351171366
2021-11-04,DTA,0.03302756969060422
2021-11-05,DTA,0.047865886446918346
2021-11-08,DTA,0.051627337136376045
2021-11-09,DTA,0.03976255739068198
2021-11-10,DTA,0.03784134488722003
2021-11-11,DTA,0.06672465896305195
2021-11-12,DTA,0.06713093448357862
2021-11-15,DTA,0.04597664433142224
2021-11-16,DTA,0.03358797475777063
2021-11-17,DTA,0.03920558202050826
2021-11-18,DTA,0.04266276870494953
2021-11-19,DTA,0.03737100517140467
2021-11-22,DTA,0.02980486900677025
2021-11-23,DTA,0.030440536829744437
2021-11-24,DTA,0.033348860493244675
2021-11-25,DTA,0.02523513944584954
2018-06-18,DTL,0.064261660095466
2018-06-28,DTL,0.13348290381752678
2018-08-02,DTL,0.4387269939123717
2018-08-07,DTL,0.42580436493154883
2019-04-11,DTL,0.7226146365072361
2019-04-12,DTL,0.03170361234395555
2019-04-16,DTL,0.06965296250844667
2019-04-17,DTL,0.09717813607030516
2019-04-18,DTL,0.030362160914301575
2019-04-19,DTL,0.037440581328411056
2019-04-22,DTL,0.032228356354490055
2019-04-23,DTL,0.059067082739441085
2019-04-24,DTL,0.030506709290232876
2019-04-25,DTL,0.030869126449333747
2019-04-26,DTL,0.02991362840531108
2019-05-02,DTL,0.03208850568612346
2019-05-03,DTL,0.03213952223084715
2019-05-06,DTL,0.03513897088358391
2019-05-07,DTL,0.033490928289912854
2019-05-08,DTL,0.030511986290159786
2019-05-09,DTL,0.05157119629363598
2019-05-10,DTL,0.04676499384190371
2019-08-30,DTL,0.03446748108664638
2019-11-14,DTL,0.7029257830805405
2020-09-28,DTL,0.02976172349263972
2020-11-06,DTL,0.08719082377190733
2021-02-22,DTL,0.292605364016248
2021-02-23,DTL,0.023921924400226505
2021-02-24,DTL,0.027176618283801
2021-02-25,DTL,0.026425965640271488
2021-02-26,DTL,0.026706312516163778
2021-03-09,DTL,0.03490502836101081
2021-05-28,DTL,0.1735216945363131
2021-05-31,DTL,0.03620793186817998
2021-06-01,DTL,0.03815574723903157
2021-06-02,DTL,0.04322058171622476
2021-06-03,DTL,0.04472882040802922
2021-06-04,DTL,0.04400255534609825
2021-06-07,DTL,0.047775697027899994
2021-06-08,DTL,0.057239501407094315
2021-06-09,DTL,0.06210311766199963
2021-06-10,DTL,0.06133021610766164
2021-06-11,DTL,0.06693655236200674
2021-06-14,DTL,0.06877906357319233
2021-06-15,DTL,0.08138467884869545
2021-06-16,DTL,0.07733758960241506
2021-06-17,DTL,0.08279453470120053
2021-06-18,DTL,0.09379404852357376
2021-06-21,DTL,0.14554098070611515
2021-06-22,DTL,0.17355351113053735
2021-06-23,DTL,0.21817095663579203
2021-06-24,DTL,0.23954225690651115
2021-06-25,DTL,0.13553378978731234
2021-06-28,DTL,0.1712512812156366
2021-06-29,DTL,0.1293605231181175
2021-06-30,DTL,0.13696832883968355
2021-07-01,DTL,0.17175791951078115
2021-07-02,DTL,0.20061113424438887
2021-07-05,DTL,0.14620100690191085
2021-07-06,DTL,0.11851145562304886
2021-07-07,DTL,0.05851300751272325
2021-07-08,DTL,0.11684735890354041
2021-07-09,DTL,0.19067385164645098
2021-07-12,DTL,0.12242067218271584
2021-07-13,DTL,0.08464070210452536
2021-07-14,DTL,0.1440724757280054
2021-07-15,DTL,0.11277755243094521
2021-07-16,DTL,0.029489753768634934
2021-07-20,DTL,0.03015315855480552
2021-07-21,DTL,0.6849771041992029
2021-07-22,DTL,0.7178850567125658
2021-07-23,DTL,0.6591740133464197
2021-07-26,DTL,0.6854257997729745
2021-07-27,DTL,0.7133266381639303
2021-07-28,DTL,0.7012893295918865
2021-07-29,DTL,0.6625567481529192
2021-07-30,DTL,0.677032611211546
2021-08-02,DTL,0.588972393685776
2021-08-05,DTL,0.029216344009449488
2021-08-06,DTL,0.09171186895553883
2021-08-09,DTL,0.03466485026123047
2023-02-28,DTL,0.39009120128180264
2023-06-29,DTL,0.027459310021550616
2023-06-30,DTL,0.06946447098539166
2023-07-03,DTL,0.028791404259705243
2023-07-05,DTL,0.08682459647636917
2023-07-14,DTL,0.07224396371686503
2025-10-14,DTL,0.03060317164996741
2018-06-18,DTT,0.6936728952107989
2018-09-06,DTT,0.08468025968524165
2018-10-11,DTT,0.03448325018805165
2019-03-19,DTT,0.03409700281926932
2020-02-27,DTT,0.16863870923007113
2020-03-11,DTT,0.04928288261490816
2020-03-25,DTT,0.04431907559302458
2020-07-16,DTT,0.022440500886469917
2020-09-30,DTT,0.038805518849533385
2020-10-05,DTT,0.031179339918795512
2020-10-29,DTT,0.718378015507087
2020-12-10,DTT,0.723618244059102
2020-12-11,DTT,0.03846327120874615
2021-02-04,DTT,0.5479175115908825
2021-02-26,DTT,0.047170863670345814
2021-03-01,DTT,0.051244130357142315
2021-08-04,DTT,0.7236496733795809
2021-08-05,DTT,0.07588723072104472
2021-08-20,DTT,0.06877869663891364
2021-09-07,DTT,0.03392894075978302
2021-10-01,DTT,0.040851496306315654
2021-10-04,DTT,0.04997533677398758
2019-08-30,DVP,0.038887148941662675
2019-09-03,DVP,0.0483002937341582
2020-08-14,DVP,0.029488872997224917
2020-12-09,DVP,0.0504566622203594
2019-09-19,DXG,0.028294187524299456
2019-09-23,DXG,0.02928843286892585
2019-10-01,DXG,0.03517771729643509
2019-10-08,DXG,0.02583329472980796
2021-01-18,DXG,0.019041151699708003
2021-05-12,DXG,0.02670746988919724
2022-01-28,DXG,0.0268621902953381
2022-02-16,DXG,0.02968268413124237
2022-02-17,DXG,0.029798802256853957
2022-02-18,DXG,0.030880503112702986
2022-02-21,DXG,0.03114641386048865
2022-02-22,DXG,0.030159378409848992
2022-02-23,DXG,0.029886214261895163
2022-02-24,DXG,0.0310494889781248
2022-02-25,DXG,0.03177126034364847
2022-02-28,DXG,0.03190522309745141
2022-03-04,DXG,0.031168185528914767
2022-03-07,DXG,0.029541995850834488
2022-03-08,DXG,0.029034332344370833
2022-03-09,DXG,0.029570590198377215
2022-03-10,DXG,0.030359248859342564
2022-03-25,DXG,0.027142077425351404
2022-04-05,DXG,0.03307703627240229
2022-04-13,DXG,0.02634782423492008
2022-04-14,DXG,0.026767280894958907
2023-07-28,DXG,0.04413181399362258
2023-08-03,DXG,0.02291475467150271
2023-08-04,DXG,0.05399191452424439
2023-08-07,DXG,0.05137357622931605
2023-08-08,DXG,0.01965105555617043
2023-08-25,DXG,0.023946694899467838
2023-08-28,DXG,0.05268115292624402
2024-01-15,DXG,0.09785082168407526
2024-01-16,DXG,0.03235717203574801
2025-06-05,DXG,0.020961969102265523
2025-06-06,DXG,0.05729647761982066
2025-06-09,DXG,0.05441035296383572
2025-06-16,DXG,0.023538390188954022
2025-06-18,DXG,0.030061489542172228
2025-06-19,DXG,0.020108929721659063
2025-09-29,DXG,0.026963309155528394
2025-09-30,DXG,0.0350169913894498
2025-10-01,DXG,0.05371415205289205
2022-03-11,DXS,0.03142422478823874
2022-03-14,DXS,0.02917864561729644
2022-03-22,DXS,0.026905452050424217
2022-09-12,DXS,0.6375138331689197
2023-07-19,DXS,0.024547006559106035
2023-07-28,DXS,0.04933816602506669
2024-11-26,DXS,0.022578141096150164
2024-11-27,DXS,0.033168767441476295
2024-11-28,DXS,0.03109564604317501
2024-12-06,DXS,0.027926185926143904
2024-12-25,DXS,0.02184484588335454
2025-06-04,DXS,0.03853135804396178
2025-06-05,DXS,0.4750145946407061
2025-06-06,DXS,0.6519448099123275
2025-06-09,DXS,0.6415246231337343
2025-06-10,DXS,0.6211404595937595
2025-06-11,DXS,0.5219413044666722
2025-06-12,DXS,0.3606591985858834
2025-06-13,DXS,0.24607679876622365
2025-06-16,DXS,0.6318711214895988
2025-06-17,DXS,0.6561743860786553
2025-06-18,DXS,0.5232041949051217
2025-06-19,DXS,0.18348712128441286
2025-06-20,DXS,0.06312216768332271
2025-06-23,DXS,0.037845938350253266
2025-06-24,DXS,0.03078746983287702
2025-06-25,DXS,0.1495796567570291
2025-06-26,DXS,0.32560330430896206
2025-06-27,DXS,0.032020068920453976
2025-06-30,DXS,0.0523838757028356
2025-07-01,DXS,0.023161278288953823
2025-07-15,DXS,0.04459007736628984
2018-05-28,DXV,0.6803607142960842
2018-06-12,DXV,0.5362898079233326
2018-07-06,DXV,0.026590850114182534
2018-12-03,DXV,0.051395952397599025
2019-03-15,DXV,0.5849787794237842
2019-07-11,DXV,0.08989223127298175
2020-01-21,DXV,0.037015401779892904
2020-03-18,DXV,0.08131390949443495
2020-03-25,DXV,0.026948271547891135
2021-04-23,DXV,0.11430163147719842
2021-10-06,DXV,0.02936120097737234
2021-10-07,DXV,0.029831337535002268
2021-10-26,DXV,0.029647349913029915
2021-10-27,DXV,0.030349427052442462
2021-10-28,DXV,0.029372459055381585
2021-10-29,DXV,0.02976056701340701
2021-11-01,DXV,0.03050420209489327
2021-11-04,DXV,0.02762881026716474
2021-11-10,DXV,0.02809669877442022
2022-01-04,DXV,0.02029541243615861
2022-01-06,DXV,0.019943256770023763
2022-01-07,DXV,0.01965928432952378
2022-08-31,DXV,0.029781020993327603
2024-06-27,DXV,0.0264110917110786
2024-06-28,DXV,0.03801676068723798
2024-07-01,DXV,0.0905663370337634
2020-07-29,EIB,0.03656985731131147
2020-07-30,EIB,0.036446132100633986
2021-01-14,EIB,0.0368403240479774
2021-05-04,EIB,0.028878666097439356
2022-10-07,EIB,0.052547962869660916
2022-10-10,EIB,0.20647941777896453
2023-09-19,EIB,0.05471554492265321
2023-09-20,EIB,0.14965830355694537
2024-01-18,EIB,0.033097823914293736
2024-01-22,EIB,0.07391508307366222
2024-01-23,EIB,0.05350121702122594
2024-01-24,EIB,0.04046165696626897
2024-01-25,EIB,0.06585070416393954
2024-01-26,EIB,0.02609224505445287
2024-01-29,EIB,0.032374795784248164
2024-06-06,EIB,0.03841126450557522
2024-06-07,EIB,0.020045906253605743
2024-10-15,EIB,0.03231448753300206
2024-10-16,EIB,0.03042880648470019
2024-10-17,EIB,0.051546054286577755
2024-10-18,EIB,0.09197495974429151
2024-10-21,EIB,0.08988697602437354
2024-10-22,EIB,0.15303240724716377
2024-10-23,EIB,0.053991376432373006
2025-05-26,EIB,0.031223867518664766
2025-05-27,EIB,0.0230297277891239
2025-06-05,EIB,0.028114068054334387
2025-06-11,EIB,0.02617808824383139
2025-07-03,EIB,0.04897025748233915
2025-07-04,EIB,0.04551180851671354
2025-07-09,EIB,0.12530822191495491
2025-07-10,EIB,0.031849778643445674
2025-07-11,EIB,0.010348826394938605
2025-07-14,EIB,0.0600206892516849
2025-07-15,EIB,0.028288158048975824
2025-07-16,EIB,0.02937844008399793
2025-09-05,EIB,0.02987382684655214
2020-12-25,ELC,0.027187991772977035
2020-12-28,ELC,0.029241969647725418
2021-01-06,ELC,0.04157054341165374
2021-01-07,ELC,0.0290436262444369
2021-01-08,ELC,0.07441870080742471
2021-01-11,ELC,0.021510105136267613
2021-03-11,ELC,0.03493096818860183
2021-03-15,ELC,0.027684176881332463
2021-03-16,ELC,0.025927366344574442
2021-03-19,ELC,0.021735202540951307
2021-03-24,ELC,0.025509337516273902
2021-06-11,ELC,0.028782112267648707
2021-06-14,ELC,0.027199515126885215
2021-08-16,ELC,0.022968273576787525
2021-08-17,ELC,0.05239619401906135
2021-09-16,ELC,0.029568868115680307
2021-09-28,ELC,0.029508400260771356
2021-09-29,ELC,0.029126480596308447
2021-10-01,ELC,0.029588267348507242
2021-10-07,ELC,0.03159201463019043
2021-10-08,ELC,0.03091472071458992
2021-10-14,ELC,0.028716007477807688
2022-03-31,ELC,0.027685971421424514
2023-02-09,ELC,0.0266729530960612
2023-02-10,ELC,0.03766879359425076
2023-02-13,ELC,0.029822117811184167
2023-02-20,ELC,0.02660897641496671
2023-03-13,ELC,0.11152246423274195
2023-05-12,ELC,0.041482129347713385
2023-05-16,ELC,0.018272551364684256
2023-05-19,ELC,0.03253895157606479
2023-05-25,ELC,0.14272534867660266
2023-08-23,ELC,0.030752168725876886
2023-08-24,ELC,0.03946245058620542
2023-09-14,ELC,0.07112719714761884
2023-10-12,ELC,0.020433214588412997
2023-10-17,ELC,0.09818938051734015
2023-10-18,ELC,0.02847954481781207
2023-10-19,ELC,0.0510834322810792
2023-10-20,ELC,0.016712147982552838
2023-10-24,ELC,0.014212561624080957
2023-10-26,ELC,0.024937236617101923
2023-10-27,ELC,0.14427123066011593
2023-10-30,ELC,0.029272695828853397
2023-10-31,ELC,0.07659699722718938
2023-11-01,ELC,0.021073452936933464
2023-11-02,ELC,0.011173153247689208
2023-11-21,ELC,0.019362331980636117
2023-12-07,ELC,0.05084238596650061
2023-12-08,ELC,0.45716184469448445
2023-12-11,ELC,0.09482056613367104
2023-12-12,ELC,0.02167919252099231
2024-01-16,ELC,0.0953308065852284
2024-01-17,ELC,0.03193895297039366
2024-01-23,ELC,0.02258981321335143
2024-02-02,ELC,0.31909700732509316
2024-03-14,ELC,0.5001632754944029
2024-03-15,ELC,0.03534894279402249
2024-03-19,ELC,0.017933070013137115
2024-03-20,ELC,0.01909570833906037
2024-05-22,ELC,0.02959849625552949
2024-05-23,ELC,0.17295195421869652
2024-05-24,ELC,0.3748558898161353
2024-05-27,ELC,0.05104650377121937
2024-06-14,ELC,0.023819676530525552
2024-06-17,ELC,0.03411162839198245
2024-11-20,ELC,0.026382140467737073
2024-11-21,ELC,0.028679197178012025
2024-11-22,ELC,0.029436059962632054
2024-12-12,ELC,0.031792930731035965
2024-12-13,ELC,0.04555625354990105
2024-12-16,ELC,0.03150129265498594
2024-12-20,ELC,0.09093081666632125
2024-12-23,ELC,0.028832208323030677
2025-07-30,ELC,0.028182154590233873
2025-12-26,ELC,0.0302952799420238
2025-12-29,ELC,0.030924884315091935
2025-12-30,ELC,0.048501034522652656
2018-05-18,EVE,0.041499986808026426
2018-05-21,EVE,0.09368783947110672
2018-12-07,EVE,0.03066259568296126
2022-08-29,EVE,0.21797741344364516
2022-08-30,EVE,0.015574893435969834
2022-09-05,EVE,0.023670245179890706
2019-04-16,EVF,0.05704948832275372
2019-06-24,EVF,0.022519074345534403
2019-06-25,EVF,0.0330576797879524
2019-08-19,EVF,0.030212815540926665
2019-09-03,EVF,0.021603263873574897
2019-09-04,EVF,0.031117836136495564
2019-09-12,EVF,0.29204985296563
2020-02-26,EVF,0.02845200884280004
2020-03-19,EVF,0.017655394597243534
2020-03-20,EVF,0.020927818914408026
2020-04-03,EVF,0.02331581857949908
2020-04-21,EVF,0.034888213271213615
2020-04-22,EVF,0.030106500075056126
2020-04-23,EVF,0.023144737777080072
2020-04-24,EVF,0.02670805832904659
2021-06-02,EVF,0.027542641333449355
2021-06-04,EVF,0.028055456435947975
2021-06-07,EVF,0.027345176136798745
2021-06-08,EVF,0.02700529044858623
2021-06-15,EVF,0.02871204736498447
2021-06-16,EVF,0.028185440309232035
2021-07-07,EVF,0.02882439072912449
2021-12-09,EVF,0.023184591855842658
2022-10-04,EVF,0.14509415154970565
2022-10-05,EVF,0.01542216330209187
2022-10-06,EVF,0.02562055131945139
2023-06-08,EVF,0.29995392149273065
2023-08-07,EVF,0.5119024668304626
2023-08-08,EVF,0.015807419616823266
2023-09-20,EVF,0.03479556164784134
2023-09-21,EVF,0.4074847166688191
2023-11-02,EVF,0.0323798724970855
2023-11-03,EVF,0.17903920772034784
2023-12-01,EVF,0.2948030011340935
2023-12-04,EVF,0.3515484152625473
2023-12-05,EVF,0.6738331183409796
2023-12-06,EVF,0.503626144711893
2023-12-07,EVF,0.31044198062493844
2023-12-08,EVF,0.12524135990159307
2023-12-11,EVF,0.023983691157781626
2023-12-12,EVF,0.018113421492226965
2023-12-20,EVF,0.018546501763191035
2023-12-21,EVF,0.01646821340383669
2023-12-22,EVF,0.023645822918817328
2024-01-03,EVF,0.028838617178095174
2024-01-04,EVF,0.0335939014953809
2024-01-05,EVF,0.044140341016186115
2024-01-08,EVF,0.03023400281273979
2024-01-09,EVF,0.10412507430949383
2024-01-10,EVF,0.026975987872145352
2024-01-15,EVF,0.025017267266887785
2024-01-25,EVF,0.028395830581936756
2024-02-20,EVF,0.03539424604262613
2024-02-21,EVF,0.31284059099461425
2024-02-22,EVF,0.04065158048278438
2024-02-23,EVF,0.36506644593303916
2024-02-26,EVF,0.613868477940769
2024-02-27,EVF,0.2744673184288503
2024-02-28,EVF,0.06021433453834645
2024-02-29,EVF,0.28191709195557146
2024-03-01,EVF,0.12620167600699886
2024-03-04,EVF,0.3298309852120547
2024-03-05,EVF,0.07343649627444637
2024-03-06,EVF,0.13924171236649854
2024-03-07,EVF,0.061720988363265755
2024-03-08,EVF,0.023958238605187476
2024-03-11,EVF,0.1715373448674732
2025-08-06,EVF,0.028864692449030005
2025-08-07,EVF,0.029150081182171852
2025-08-14,EVF,0.032005399266183794
2018-07-24,EVG,0.03260165774862179
2018-07-25,EVG,0.030010975993193453
2018-07-26,EVG,0.036294027491158586
2018-07-27,EVG,0.13289656183452428
2018-08-01,EVG,0.015279408240896701
2020-05-07,EVG,0.036191131700197235
2020-05-08,EVG,0.02537275476976689
2020-05-11,EVG,0.028108381245799816
2020-05-12,EVG,0.03179182796925791
2020-05-13,EVG,0.027701604521247265
2020-05-28,EVG,0.020465819063774322
2020-06-10,EVG,0.03329169804805272
2020-06-11,EVG,0.036392676709396395
2020-06-15,EVG,0.046087413215422236
2020-06-16,EVG,0.03028163509085948
2020-06-17,EVG,0.03670884307934987
2020-06-18,EVG,0.03636352784791664
2020-06-19,EVG,0.029651827254529643
2020-08-12,EVG,0.029483299994642113
2020-08-13,EVG,0.03063844096479899
2020-08-14,EVG,0.03033797950324386
2020-08-17,EVG,0.02849437915434384
2020-08-21,EVG,0.02883181693311247
2020-08-24,EVG,0.030246034478994516
2020-08-25,EVG,0.029850786620659438
2020-08-26,EVG,0.030104589237649842
2020-09-01,EVG,0.029823796599550072
2020-09-03,EVG,0.029150907907610907
2020-09-04,EVG,0.031145931760060048
2020-09-07,EVG,0.030210421791710403
2020-10-14,EVG,0.03479332176364092
2020-10-19,EVG,0.025038274957697365
2020-10-26,EVG,0.02931716523667382
2020-12-14,EVG,0.06057836387799484
2020-12-16,EVG,0.03360843398420668
2020-12-17,EVG,0.037540603701486916
2020-12-18,EVG,0.03283997249259255
2020-12-24,EVG,0.02806466432450253
2021-01-15,EVG,0.03327367286474554
2021-01-18,EVG,0.23304210542014592
2021-01-21,EVG,0.022193737838272453
2021-01-22,EVG,0.02405706860683776
2021-01-25,EVG,0.03707449731650962
2021-01-26,EVG,0.032640154913421295
2021-01-27,EVG,0.0346670793568181
2021-01-28,EVG,0.032104842247429446
2021-03-23,EVG,0.023055173982866484
2021-06-24,EVG,0.028561253583949547
2021-06-25,EVG,0.027291817032948713
2021-10-21,EVG,0.029688384698674
2021-10-22,EVG,0.03002288982757978
2021-10-25,EVG,0.029708402324827785
2022-02-18,EVG,0.03139096067916306
2022-02-21,EVG,0.03140668793274153
2022-02-22,EVG,0.030881541951646434
2022-02-24,EVG,0.03230296982935941
2022-02-25,EVG,0.03336815756260804
2022-02-28,EVG,0.031922116908309164
2022-03-01,EVG,0.030117373156626586
2022-03-02,EVG,0.030414964662135068
2023-06-02,EVG,0.05013486088394419
2023-07-03,EVG,0.02439701797315619
2023-08-03,EVG,0.1485752521457489
2023-08-04,EVG,0.037007860822390465
2023-08-07,EVG,0.024422681552905105
2023-08-08,EVG,0.07309837125676727
2023-08-09,EVG,0.05880197344228499
2023-08-10,EVG,0.1437820761210706
2023-08-11,EVG,0.04296149213762049
2023-08-14,EVG,0.06863663179608158
2023-08-15,EVG,0.22270780527559741
2024-03-28,EVG,0.21095310801690934
2024-04-05,EVG,0.042782118802036785
2025-02-28,EVG,0.04501255687290908
2025-05-29,EVG,0.02248715882758481
2025-08-01,EVG,0.029922895553597492
2025-09-08,EVG,0.030252498195143463
2025-09-09,EVG,0.030179957716058598
2025-09-10,EVG,0.030084978291247226
2018-06-11,FCM,0.03425042223969275
2018-06-12,FCM,0.023944746824176105
2018-06-14,FCM,0.027682728077459327
2018-06-15,FCM,0.02368963393894475
2018-06-19,FCM,0.08973919414262822
2018-06-20,FCM,0.023206616568423502
2018-09-26,FCM,0.03559909254703286
2021-10-07,FCM,0.029663584480457923
2021-11-09,FCM,0.02214574575744068
2021-11-10,FCM,0.02676944242494384
2022-03-25,FCM,0.034709652366402596
2025-03-04,FCM,0.40086756672330587
2025-03-26,FCM,0.026426077647891292
2020-07-10,FCN,0.028678805827257903
2021-08-31,FCN,0.029181377829124396
2021-09-07,FCN,0.029600643583175698
2021-12-02,FCN,0.022379260239674837
2022-03-16,FCN,0.0292848329491677
2022-03-17,FCN,0.029060389182133124
2023-02-01,FCN,0.024297445102253745
2023-02-02,FCN,0.06738161965088081
2023-05-31,FCN,0.04146766224634877
2023-06-02,FCN,0.05324529439292309
2023-06-05,FCN,0.029921292322296022
2023-06-22,FCN,0.04138030324668022
2024-03-04,FCN,0.055507676003391446
2024-03-06,FCN,0.11027577440931376
2024-03-26,FCN,0.032301390857986174
2025-01-16,FCN,0.025304172559728097
2025-01-17,FCN,0.04013550246618924
2025-01-20,FCN,0.1958562110867644
2025-01-21,FCN,0.20092173978318636
2025-01-22,FCN,0.018274895398379253
2025-02-04,FCN,0.03120188308857373
2025-02-05,FCN,0.4876331155831196
2025-02-06,FCN,0.07649613304133245
2025-02-07,FCN,0.024129535544553084
2025-02-10,FCN,0.07725298467323538
2025-02-11,FCN,0.022436290986279268
2018-06-29,FDC,0.1513374742652153
2018-07-09,FDC,0.31751829818812455
2018-09-19,FDC,0.530246259388255
2019-01-25,FDC,0.7220917284367009
2019-01-28,FDC,0.03090476343638597
2019-01-29,FDC,0.04077866715571181
2019-01-30,FDC,0.03227591002967526
2019-01-31,FDC,0.16419172909007132
2019-02-01,FDC,0.03031018322179651
2019-02-11,FDC,0.06687605793221787
2019-02-12,FDC,0.0313878185909593
2019-02-13,FDC,0.030703910026907442
2019-02-14,FDC,0.6529795446244571
2019-05-14,FDC,0.7224115183217171
2019-06-27,FDC,0.7216455535524376
2019-12-11,FDC,0.3987383782915246
2020-03-18,FDC,0.06543352575058545
2020-04-09,FDC,0.2850836716275426
2020-04-14,FDC,0.19628308372384756
2020-06-04,FDC,0.5956956628317652
2022-04-01,FDC,0.017008811573466648
2022-04-04,FDC,0.6409879431071084
2022-04-05,FDC,0.32008256831365334
2022-04-06,FDC,0.5681084222311136
2022-04-07,FDC,0.06584674839500841
2022-04-08,FDC,0.19516027394457794
2022-04-12,FDC,0.23571436846018176
2022-04-13,FDC,0.03611563791790557
2019-03-06,FIR,0.03048887755336972
2019-03-07,FIR,0.048211886743574676
2019-03-08,FIR,0.287327686233602
2019-03-11,FIR,0.6100192427176707
2019-03-12,FIR,0.19551281487278932
2019-03-13,FIR,0.3961601761542316
2019-03-14,FIR,0.03615265130754127
2019-03-15,FIR,0.033232160474434363
2019-03-18,FIR,0.08120099642299528
2019-03-19,FIR,0.056871301683474325
2019-03-20,FIR,0.6570673190552229
2019-03-21,FIR,0.4772249849148855
2019-03-22,FIR,0.2587661441075542
2019-03-25,FIR,0.19994667239308392
2019-03-26,FIR,0.22913171028651153
2019-03-27,FIR,0.04538081665092937
2019-03-28,FIR,0.030131848883335005
2019-04-01,FIR,0.01412700333638655
2019-04-22,FIR,0.029661790754953503
2019-04-23,FIR,0.04172777404153326
2019-04-25,FIR,0.029397048800193618
2019-05-08,FIR,0.027187554771454927
2019-05-09,FIR,0.029610701068081672
2019-05-10,FIR,0.02870450827052089
